id,age,occupation,risk_tolerance,investment_goals,education,marital_status,dependents,region,financial_history,sector,income_level,Account_balance,Account_deposits,Account_withdrawals,Account_transfers,international_transfers,Account_investments,account_type,loan_amount,loan_purpose,employment_status,loan_term,interest_rate,loan_status
b3287cec-69da-4489-87b2-5eefaece7faf,52,Artist,Low,Speculation,PhD,Widowed,4,Africa,Good,Finance,11492.17839,3810.396713,685.6970033,982.0152208,436.7881841,50.2547955,559.4066657,checking,13610.11534,Auto Purchase,Unemployed,12,0.098410115,rejected
fe3959b7-6b2a-4d59-b2cd-87b1f74faa2c,59,Manager,Medium,Income Generation,High School,Divorced,2,Europe,Good,Education,4591.928415,1067.033237,490.589988,294.5938866,157.2911855,37.59982199,192.7875324,credit,5000,Home Improvement,Unemployed,48,0.0487,approved
f8e018a3-0c57-4f80-9ed5-4a647de31b53,27,Artist,Low,Speculation,Bachelor's,Single,4,Europe,Poor,Retail,398.0309511,1000,411.4749918,73.48051936,230.5047089,57.59586729,67.50777272,checking,5000,Medical Expenses,Retired,12,0.0536,approved
cc43cdb9-a3da-450b-a11f-2a4b96328428,72,Lawyer,Medium,Speculation,PhD,Single,3,South America,Poor,Retail,509.1551017,1000,241.643848,77.52146309,162.5355548,14.42636306,197.3000921,credit,5000,Auto Purchase,Retired,48,0.0689,approved
f0d6b7a1-f24d-4a26-9a65-7350a54f23f8,83,Doctor,Low,Income Generation,Bachelor's,Widowed,1,South America,Poor,Technology,89869.99197,100000,20820.89819,8788.06808,23977.28145,3597.375253,19596.39173,investment,50000,Small Business,Retired,60,0.1173,approved
4e0bca50-3a14-4228-85b7-3c535d3eed83,82,Retiree,Low,Income Generation,Master's,Married,1,North America,Average,Retail,10452.8218,3660.359018,1079.380457,363.4661848,893.221262,212.3842796,614.7621002,credit,6451.264014,Small Business,Employed,36,0.101351264,rejected
3a36ca9a-5b11-47d2-8c4f-72a6a257b1e8,82,Doctor,Medium,Speculation,High School,Divorced,2,North America,Good,Retail,1399.708286,2613.011041,863.1926669,566.9349363,563.797525,46.61360461,485.1436221,investment,5000,Home Improvement,Employed,60,0.0914,pending
40da693c-0275-4380-b7a7-dd6346161fc5,85,Teacher,Low,Growth,Bachelor's,Widowed,2,Asia,Good,Manufacturing,280.0093715,1000,155.1113601,183.0893272,224.3587398,44.39993816,78.51629368,credit,5000,Home Improvement,Unemployed,24,0.071,rejected
8c8b55e0-4fde-4597-a40a-408e0f829e35,54,Data Scientist,High,Wealth Preservation,High School,Widowed,0,Europe,Good,Education,1354.433993,1935.021719,966.9967584,471.3258086,460.9266891,125.7798276,192.3373811,checking,5000,Medical Expenses,Employed,48,0.0641,approved
f9959671-d2c5-49ee-a9e7-14ca449f58f5,70,Developer,High,Speculation,Bachelor's,Married,2,North America,Excellent,Finance,29426.05077,7865.810866,3480.404958,1658.523048,1421.293697,183.3367187,622.6605445,savings,40655.87839,Home Improvement,Unemployed,36,0.123055878,rejected
c10b2ba3-bfbd-4ff3-8a3b-3385c32ffadc,21,Artist,Low,Speculation,Bachelor's,Divorced,3,Africa,Excellent,Retail,361.507624,1000,353.5718296,133.9703909,143.6272018,11.75344399,102.1448581,checking,5000,Home Improvement,Employed,24,0.0828,pending
3dad2825-fac3-45c0-a971-a9bdc8c4c3a4,41,Lawyer,Low,Growth,PhD,Widowed,3,Africa,Good,Education,3845.734578,5529.719229,1904.694906,1201.556908,1236.989377,222.9263982,906.9338451,checking,5000,Home Improvement,Self-Employed,24,0.094,rejected
e8dc6775-2fa3-49f7-b71f-e69d1c222c81,63,Student,High,Speculation,Bachelor's,Single,3,Australia,Average,Technology,82607.32579,11674.532,1992.722039,2672.165736,1729.172601,260.1751672,4228.866655,savings,47946.28472,Auto Purchase,Self-Employed,12,0.123346285,rejected
85737cec-97f9-4d76-a3d7-462dc7c9fb8b,56,Doctor,Low,Growth,High School,Married,0,North America,Excellent,Manufacturing,1471.187879,1000,470.646204,155.9511295,99.47066341,0.063127929,86.47711726,credit,5000,Home Improvement,Employed,48,0.0571,approved
40714b65-4108-4ee4-99fa-cf6f6b34d82e,64,Student,Low,Wealth Preservation,PhD,Divorced,2,North America,Excellent,Education,11948.89,12177.92295,1383.633085,2327.587961,646.2220834,141.1424796,2283.007481,savings,7898.000444,Debt Consolidation,Unemployed,24,0.063898,approved
6d7d21f4-0e41-47fb-9928-ebfd0aeb3609,63,Teacher,Low,Income Generation,Master's,Married,2,Asia,Excellent,Finance,12176.0468,19927.34061,3142.658993,3001.080533,3395.446481,459.5303132,2943.243711,checking,8338.287608,Medical Expenses,Retired,48,0.085738288,pending
73558509-e8b1-4ed5-9eb8-490b10042e69,21,Retiree,Low,Income Generation,High School,Married,4,Australia,Excellent,Education,2250.324558,1280.165417,257.9425098,201.0191357,232.5927579,0.23128283,163.0141895,credit,5000,Home Improvement,Retired,60,0.0707,rejected
bc42bdb9-d3de-455c-ab9c-9f2d021af929,52,Data Scientist,Medium,Income Generation,Bachelor's,Widowed,0,Australia,Excellent,Retail,698.9437298,1101.041641,148.1442616,234.6962632,192.9853206,24.38109303,180.5306869,investment,5000,Home Improvement,Self-Employed,24,0.0757,rejected
de7ba041-9eee-47e8-a3ea-2a03180a6f53,39,Retiree,High,Income Generation,High School,Divorced,0,South America,Average,Finance,5203.710436,7984.151071,1432.711484,1711.184331,1007.676277,287.8037157,679.7423698,savings,5000,Medical Expenses,Retired,24,0.0942,pending
36fcf0f0-0ec9-41be-bed4-5006b6a5ed9d,79,Doctor,High,Wealth Preservation,Bachelor's,Single,1,Europe,Average,Manufacturing,106.3702909,1000,281.1253805,139.6635973,79.73594373,11.07915527,327.4793772,credit,5000,Small Business,Unemployed,12,0.0953,rejected
50a09328-fcc8-4ad0-8d2e-f338d7409f16,20,Developer,Medium,Growth,High School,Married,1,Europe,Average,Education,884.6595214,1000,279.7124165,178.8850432,189.1957334,56.03035556,190.2773075,checking,5000,Home Improvement,Unemployed,24,0.0504,approved
5ea50c97-e59e-49c3-be0b-5247ad587e60,35,Artist,Medium,Growth,High School,Single,0,Asia,Excellent,Technology,44390.47481,50136.31427,15564.97257,3473.748569,11039.60426,2074.947651,5130.372628,savings,50000,Medical Expenses,Employed,60,0.0963,approved
8a4ab8ee-bf3b-4e9f-b04d-cae6b584664b,20,Teacher,Medium,Wealth Preservation,Master's,Divorced,3,Asia,Poor,Finance,8800.915963,3072.557837,851.2801864,551.5644329,709.7266507,95.54115336,309.3863976,savings,9503.302251,Auto Purchase,Retired,36,0.074803302,pending
28797f31-635c-44b6-8f54-c6b1ae1b9663,56,Manager,High,Wealth Preservation,Bachelor's,Single,1,South America,Poor,Retail,1420.26309,2623.721393,550.4773844,703.3425256,433.6961583,39.92125904,375.2563457,investment,5000,Debt Consolidation,Employed,60,0.0748,rejected
e2d46d76-3d4b-4d8a-98a8-828bc98b9188,61,Teacher,High,Growth,Bachelor's,Single,2,Asia,Good,Technology,43026.49814,23463.27578,4508.940016,3395.351388,2893.397597,790.2126232,6142.886783,investment,32185.54407,Home Improvement,Unemployed,48,0.091285544,approved
959c5cab-9c5a-4fc7-9f5e-04709d85e742,48,Lawyer,Low,Income Generation,High School,Divorced,3,Asia,Excellent,Finance,25744.75784,25393.24865,10491.91481,6121.061904,6260.31786,387.4650444,2973.070293,investment,6603.882727,Small Business,Employed,48,0.089603883,pending
e92c1960-4cb5-4065-bea0-5e7bfd6a9c74,26,Artist,High,Growth,Bachelor's,Married,0,Africa,Average,Education,2880.552824,3273.576431,1598.27027,547.9674908,747.5250688,121.8490832,384.7741377,credit,5000,Debt Consolidation,Employed,24,0.0714,pending
abf2b2d5-d881-4bb9-afc6-5efc06d3f2aa,73,Engineer,Low,Speculation,Master's,Single,1,Australia,Good,Retail,1387.483304,1827.882619,251.0168301,493.8835309,222.5803023,20.23425299,349.0849995,savings,5000,Small Business,Unemployed,24,0.0888,rejected
20f67dd0-25f1-410b-a19d-6a9e19fa1056,54,Artist,Low,Speculation,PhD,Single,2,Europe,Poor,Manufacturing,755.531757,1000,277.8929494,122.9953177,204.3598007,28.28253413,163.7489294,investment,5000,Auto Purchase,Retired,12,0.063,approved
229e7e7e-4277-45e2-bca7-1c29eb60f854,28,Teacher,Low,Wealth Preservation,High School,Divorced,0,Europe,Good,Healthcare,1520.746376,1000,421.7789126,214.7552846,153.6815328,43.38476756,136.0581002,checking,5000,Debt Consolidation,Unemployed,24,0.0929,rejected
0d0f9a82-b531-4784-a20e-d48e608f0920,52,Data Scientist,High,Speculation,PhD,Married,1,North America,Poor,Manufacturing,562.7063279,1000,158.3456591,272.4127926,100.6342705,12.18612896,210.5974426,checking,5000,Medical Expenses,Employed,36,0.0646,approved
b1027cc2-f9ba-4123-a824-17d209fc45a3,55,Engineer,Medium,Growth,High School,Married,2,South America,Poor,Finance,5506.363455,2107.000057,608.5105044,409.7929678,229.1895777,63.08336877,292.1228469,savings,7177.939549,Debt Consolidation,Self-Employed,12,0.06877794,approved
725a1f04-1213-4772-8388-299bbe1b08bd,27,Artist,Medium,Speculation,PhD,Divorced,3,North America,Good,Retail,1820.554425,1000,399.5401072,58.20694777,133.2866009,37.85687216,91.22565342,savings,5000,Medical Expenses,Employed,60,0.0876,pending
0834528e-2d5c-4dd0-9606-5cb2937e4117,35,Lawyer,Medium,Wealth Preservation,Master's,Widowed,3,Australia,Good,Finance,23354.30968,19387.18782,6340.886503,1002.760754,1460.790502,70.32189442,2071.428359,checking,29198.11269,Small Business,Self-Employed,60,0.095998113,approved
b07661d4-1613-4448-ab2e-ef08e7702d57,61,Developer,High,Speculation,PhD,Single,1,Asia,Good,Retail,1180.82981,1682.080379,403.7513489,124.6233839,120.7673637,8.40559881,626.896744,checking,5000,Medical Expenses,Self-Employed,60,0.0641,approved
a6961125-8578-4d2b-b09e-bd3155e441df,41,Manager,Medium,Wealth Preservation,PhD,Divorced,4,South America,Poor,Education,4303.990968,5508.744012,2333.105138,615.3253224,285.8116577,52.42327994,295.3817419,savings,5000,Home Improvement,Unemployed,48,0.0456,approved
a28b81d3-1f9c-4b0e-b24b-224712398538,36,Retiree,Low,Speculation,Bachelor's,Single,3,Asia,Good,Technology,35054.3513,48135.85627,22337.24088,13527.44195,4311.302032,1273.542858,9099.777875,credit,34057.04556,Small Business,Employed,60,0.093857046,approved
4ad565b0-76cf-4d91-a7a7-3f67f4c45634,81,Retiree,Low,Speculation,High School,Married,1,South America,Average,Retail,1808.055442,2525.388814,1045.836911,305.1462443,317.9780286,47.53280294,168.2927581,credit,5000,Debt Consolidation,Unemployed,24,0.0489,approved
4419b0f2-37fd-4d63-ad98-2c3a004feb0d,54,Doctor,Low,Wealth Preservation,High School,Married,1,Europe,Good,Healthcare,8546.08617,6589.558018,738.8714929,1757.321245,571.3318092,66.18798133,766.0840368,savings,10250.61091,Auto Purchase,Retired,36,0.051650611,approved
db4cb065-ab3d-40f9-8825-f879d85426c3,65,Data Scientist,Low,Growth,High School,Married,3,South America,Good,Retail,390.3718089,1000,320.3634141,294.5775023,59.45991706,7.014947213,165.3157455,credit,5000,Home Improvement,Unemployed,60,0.0587,approved
8c5a35d3-5633-4286-b975-b6b6fc9ee738,70,Teacher,High,Speculation,High School,Single,4,Asia,Excellent,Retail,471.2329031,1000,339.1750412,56.9499345,91.60269367,20.74054222,72.05255332,credit,5000,Medical Expenses,Retired,48,0.0768,rejected
41412966-4009-4544-adf7-340f91f3d220,68,Teacher,Low,Wealth Preservation,Bachelor's,Married,4,South America,Excellent,Education,568.7322858,1000,296.255972,75.61200026,143.0577052,10.03396515,197.3068247,checking,5000,Debt Consolidation,Unemployed,36,0.0955,rejected
be162d92-00ea-450f-9da3-1fd8fa453a5e,64,Retiree,Medium,Wealth Preservation,Master's,Widowed,4,Asia,Good,Education,5741.057037,7256.472784,2953.386232,1788.188444,626.8034596,92.07971943,967.2581211,investment,5315.074197,Home Improvement,Employed,36,0.082015074,pending
b32858bf-eae1-4842-8b38-7c28dfa728e1,36,Student,High,Growth,Master's,Divorced,4,Asia,Excellent,Healthcare,17969.09201,19394.19809,8341.531332,3537.3971,2098.681903,473.4921489,6322.981717,investment,5000,Auto Purchase,Employed,48,0.0484,approved
c60f07d7-9bd3-406c-8288-ff56a7cc5a19,25,Engineer,Low,Income Generation,High School,Divorced,3,Australia,Good,Education,1343.201388,2053.552534,237.9134646,405.3505675,243.9810724,51.25285926,293.7785519,credit,5000,Small Business,Employed,24,0.0889,rejected
e29cc416-1b60-4cd2-ba17-64dd75eec2b9,43,Data Scientist,Medium,Speculation,PhD,Married,2,Australia,Excellent,Technology,43015.43841,84774.03195,33746.3072,14606.72588,21123.21047,6079.324622,11130.49087,checking,9597.65539,Home Improvement,Retired,12,0.081397655,rejected
676a6386-3111-4937-8d73-5a2418bf30e4,81,Engineer,Medium,Income Generation,High School,Single,3,Europe,Average,Retail,339.2814921,1000,183.0725069,118.6446107,185.2290005,10.07996288,92.50261703,investment,5000,Small Business,Retired,36,0.0602,approved
8d8b6c38-a5b0-4a9c-b51c-dd5f26dedcab,51,Student,Low,Growth,PhD,Single,2,Asia,Good,Healthcare,3010.005711,2463.51788,609.308666,675.8047995,163.1728757,14.72897653,220.5794613,investment,5000,Debt Consolidation,Self-Employed,24,0.0829,pending
0be13436-749e-425c-a50c-74cfd86b9d62,84,Data Scientist,Low,Income Generation,High School,Married,0,Australia,Poor,Healthcare,6374.299415,9934.847911,2950.103123,1549.327723,1116.669448,91.12030493,1738.248203,checking,5000,Medical Expenses,Retired,48,0.0546,approved
fa833b84-0d1b-4479-b8a0-178cb13e0b07,40,Engineer,Medium,Income Generation,High School,Divorced,2,South America,Average,Retail,759.3323919,1412.709301,643.2147092,387.3712584,167.6575516,43.53332795,169.4560685,savings,5000,Auto Purchase,Unemployed,12,0.0901,pending
48b49d4e-c2cd-4ec7-a4ab-47075491d920,73,Lawyer,High,Speculation,Master's,Widowed,2,Africa,Average,Retail,946.2221205,1362.489696,650.916879,114.5401949,286.9404984,0.906389611,273.1575488,savings,5000,Medical Expenses,Unemployed,60,0.0463,approved
94a5e4bb-b631-498c-8407-efa87ba47793,30,Teacher,Medium,Income Generation,Bachelor's,Single,0,Europe,Excellent,Technology,51046.36017,93476.90112,22458.16001,4829.334599,18798.99499,3207.323572,12868.74336,credit,50000,Medical Expenses,Unemployed,24,0.1116,approved
20bafaff-a769-46d6-bbde-f9a47a948fa7,67,Data Scientist,High,Speculation,Bachelor's,Widowed,0,Europe,Good,Finance,5361.532958,2250.662369,1004.583893,506.1752806,214.7963275,41.56076078,291.2937156,checking,5000,Medical Expenses,Unemployed,60,0.0482,approved
693811aa-fee6-4e76-a8b5-99eb10e47e2f,69,Artist,Medium,Speculation,PhD,Divorced,1,South America,Poor,Education,3200.300969,2942.593912,812.9100751,471.9077202,400.2203489,106.5718356,394.6605945,checking,5000,Debt Consolidation,Self-Employed,60,0.0697,approved
c93fb95a-e30c-45b0-8aab-8425d6f5f543,73,Student,High,Growth,Bachelor's,Divorced,1,Africa,Poor,Education,1368.125187,2493.750866,976.352228,470.1428493,612.2828547,94.20236324,196.434356,credit,5000,Small Business,Self-Employed,60,0.0629,approved
02cae534-21ec-4b23-be66-07ae7aacfbec,55,Manager,Low,Growth,Bachelor's,Single,2,Africa,Poor,Technology,9941.698071,6404.183436,2883.558787,809.643344,718.9253407,144.6776904,398.7371194,savings,5000,Medical Expenses,Self-Employed,36,0.0898,pending
805275bd-b7e9-4696-b021-321fdd424ae3,18,Manager,Low,Speculation,PhD,Single,4,Africa,Average,Education,1235.763582,1892.265826,645.0844927,184.4416969,363.3861802,0.624148156,180.5629152,investment,5000,Auto Purchase,Self-Employed,12,0.0959,pending
05e1a0f1-db75-4765-a25f-bb93edc6f4b0,53,Artist,Low,Income Generation,Master's,Single,3,Africa,Poor,Manufacturing,42.96164831,1000,324.2245494,277.2704156,248.7161184,11.51878661,158.8012974,savings,5000,Small Business,Unemployed,36,0.0836,pending
8d436f62-dfee-4dee-9168-9f0e06fec7e3,77,Student,Medium,Growth,Master's,Single,2,Asia,Average,Education,2394.918644,1274.303077,577.1056747,217.424295,161.718041,34.32991112,136.2002873,savings,5000,Auto Purchase,Self-Employed,60,0.0692,approved
96ab9978-476b-4757-aa4a-9728cc13fc33,48,Student,Low,Speculation,High School,Divorced,2,Europe,Excellent,Healthcare,4449.351299,1079.631035,283.6987858,139.7602251,110.5398031,11.06836311,192.344012,credit,5000,Debt Consolidation,Self-Employed,24,0.074,rejected
3d753afc-0ece-43a1-8207-73d7aa2cc2ff,38,Manager,Medium,Growth,PhD,Single,1,Asia,Good,Healthcare,4292.157447,4096.275654,1808.375537,707.8861351,273.2308246,49.74801086,373.282003,savings,5246.860718,Debt Consolidation,Employed,36,0.073646861,rejected
a3c951f7-183c-42aa-a46c-33598249d7cc,79,Teacher,Medium,Wealth Preservation,PhD,Divorced,3,Asia,Good,Manufacturing,298.7468108,1000,111.8986348,120.7021647,178.3738578,28.28914591,126.6651621,savings,5000,Medical Expenses,Self-Employed,24,0.0545,approved
66d240a1-774a-4347-ad33-8908fecb5930,23,Engineer,Medium,Speculation,Bachelor's,Divorced,4,South America,Excellent,Healthcare,2097.972119,3265.251664,1093.094486,445.477501,256.6234224,36.80240844,613.4503808,checking,5000,Debt Consolidation,Self-Employed,36,0.0627,approved
8b8e97ed-171b-4545-8b4f-ea5f187a177a,29,Engineer,High,Speculation,PhD,Single,3,Australia,Good,Finance,9586.753532,2479.882406,1082.148502,320.6517516,272.0551816,44.72184239,128.2970367,savings,5000,Debt Consolidation,Self-Employed,12,0.0856,rejected
9fee04f4-18f3-4b06-8d19-2b1304b60d84,21,Developer,Low,Income Generation,High School,Widowed,0,North America,Good,Manufacturing,98.34040296,1000,171.695045,223.6130623,58.90648889,17.19544423,54.74263934,investment,5000,Small Business,Self-Employed,36,0.0902,rejected
5d4ca24d-697c-4de2-9ec3-d096d0326028,33,Lawyer,Medium,Speculation,Master's,Single,4,South America,Good,Education,3776.068152,5938.3045,1766.930082,1436.547522,333.8895561,51.0104552,712.2374217,credit,5000,Debt Consolidation,Unemployed,36,0.0528,approved
09d1e6d9-95b0-46ea-8c3a-bffa8bb93ea1,27,Doctor,Medium,Growth,PhD,Single,0,Australia,Excellent,Healthcare,11325.53846,15074.00451,7476.274579,1963.892662,1095.683772,271.1649782,1071.781421,credit,15739.24094,Debt Consolidation,Self-Employed,60,0.075839241,approved
550b13d0-3a9c-4966-bbfb-55b3ee4760a5,30,Lawyer,Medium,Income Generation,Bachelor's,Widowed,4,North America,Average,Technology,29951.89082,55241.2894,26057.51214,6248.043467,9749.683786,2391.315111,10071.71687,savings,15527.06661,Medical Expenses,Unemployed,24,0.076727067,approved
3c106e45-1593-41b5-8269-55d50179ca7d,76,Data Scientist,High,Speculation,High School,Single,1,South America,Average,Technology,21155.89539,7283.823903,2400.899829,551.9532344,1230.984054,68.55819775,2829.680348,checking,25069.28615,Medical Expenses,Self-Employed,36,0.084569286,approved
1a080166-36d2-4481-8295-cbc4894dd466,85,Engineer,Medium,Income Generation,Bachelor's,Single,3,Africa,Average,Technology,25977.07087,10878.55276,5279.285645,2728.616426,2113.761224,307.2245254,1413.79601,savings,37371.35768,Auto Purchase,Self-Employed,36,0.120771358,rejected
f73e7817-6551-48d0-a40f-3ed1a045c2d9,75,Artist,Low,Growth,High School,Widowed,3,North America,Excellent,Technology,47601.45535,62617.4879,8388.453721,9189.895761,15205.34911,3300.650901,8421.527353,savings,9417.483999,Small Business,Retired,60,0.079017484,approved
79e860f2-c9e8-4da8-841d-aa3ff852da56,56,Lawyer,Low,Wealth Preservation,PhD,Widowed,1,Africa,Average,Healthcare,8307.425851,8062.717602,2205.837978,512.8500048,1326.845491,217.759557,514.0054581,checking,10312.3044,Home Improvement,Retired,36,0.076012304,pending
